"dataset","paper_method","gpu","seed","epochs","runtime_mins","run_id","project","run_name","raw_method","ppo_used"
"PROFESSIONAL_LAW","StablePrompt-RAE","A40","42.0","30.0","23.18","v0c8znj8","mmlu","professional_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_MEDICINE","StablePrompt-RAE","A40","","30.0","12.48","lo1z1b1i","mmlu","professional_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_MEDICINE","StablePrompt-RAE","A40","42.0","30.0","8.77","pz2yaxg1","mmlu","professional_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_MEDICINE","StablePrompt-RAE","A40","42.0","30.0","8.77","l2cc7oqq","mmlu","professional_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_MEDICINE","StablePrompt-RAE","A40","42.0","30.0","5.23","2d9zscrw","mmlu","professional_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_PSYCHOLOGY","StablePrompt-RAE","A40","","30.0","16.4","khu63n2f","mmlu","professional_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_PSYCHOLOGY","StablePrompt-RAE","A40","42.0","30.0","7.32","k9d011vo","mmlu","professional_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_PSYCHOLOGY","StablePrompt-RAE","A40","42.0","30.0","12.67","zzp378wq","mmlu","professional_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_PSYCHOLOGY","StablePrompt-RAE","A40","42.0","30.0","12.9","h8pxvxna","mmlu","professional_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PUBLIC_RELATIONS","StablePrompt-RAE","A40","","30.0","5.73","mqj24dtr","mmlu","public_relationsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PUBLIC_RELATIONS","StablePrompt-RAE","A40","42.0","30.0","2.72","cg3b4ul3","mmlu","public_relationsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PUBLIC_RELATIONS","StablePrompt-RAE","A40","42.0","30.0","3.87","g69dg8eq","mmlu","public_relationsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PUBLIC_RELATIONS","StablePrompt-RAE","A40","42.0","30.0","4.03","osmhu3r5","mmlu","public_relationsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"QNLI","StablePrompt-RAE","A40","","100.0","39.03","2n7zbc6q","algprompt_classification_qnli","classification_qnli_google/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"SECURITY_STUDIES","StablePrompt-RAE","A40","","30.0","10.72","nt7g0a5a","mmlu","security_studiesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"SECURITY_STUDIES","StablePrompt-RAE","A40","42.0","30.0","7.45","tvfzbl3c","mmlu","security_studiesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"SECURITY_STUDIES","StablePrompt-RAE","A40","42.0","30.0","4.52","2ixp22ug","mmlu","security_studiesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"SECURITY_STUDIES","StablePrompt-RAE","A40","42.0","30.0","7.62","ie0fhf79","mmlu","security_studiesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"SOCIOLOGY","StablePrompt-RAE","A40","","30.0","7.37","4dnyuvng","mmlu","sociologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"SOCIOLOGY","StablePrompt-RAE","A40","42.0","30.0","5.27","df3030k3","mmlu","sociologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"SOCIOLOGY","StablePrompt-RAE","A40","42.0","30.0","5.05","0m94ieog","mmlu","sociologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"SOCIOLOGY","StablePrompt-RAE","A40","42.0","30.0","3.5","2chma4me","mmlu","sociologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"SST2","StablePrompt-RAE","A40","","100.0","27.7","p6qlvi5v","algprompt_classification_sst2","classification_sst2_google/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"US_FOREIGN_POLICY","StablePrompt-RAE","A40","","30.0","5.57","nxuxwvb0","mmlu","us_foreign_policymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"US_FOREIGN_POLICY","StablePrompt-RAE","A40","42.0","30.0","2.62","uk85plv6","mmlu","us_foreign_policymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"US_FOREIGN_POLICY","StablePrompt-RAE","A40","42.0","30.0","3.72","ae5ugm8o","mmlu","us_foreign_policymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"US_FOREIGN_POLICY","StablePrompt-RAE","A40","42.0","30.0","3.67","n2u70jcd","mmlu","us_foreign_policymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"VIROLOGY","StablePrompt-RAE","A40","","30.0","6.85","7ed7kuvb","mmlu","virologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"VIROLOGY","StablePrompt-RAE","A40","42.0","30.0","3.33","19e02f08","mmlu","virologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"VIROLOGY","StablePrompt-RAE","A40","42.0","30.0","4.97","vtv67zdl","mmlu","virologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"VIROLOGY","StablePrompt-RAE","A40","42.0","30.0","5.13","kubva3cd","mmlu","virologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"WORLD_RELIGIONS","StablePrompt-RAE","A40","","30.0","6.78","xhwc2zjf","mmlu","world_religionsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"WORLD_RELIGIONS","StablePrompt-RAE","A40","42.0","30.0","3.03","bmfxjam4","mmlu","world_religionsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"WORLD_RELIGIONS","StablePrompt-RAE","A40","42.0","30.0","4.43","im1rnrfm","mmlu","world_religionsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"WORLD_RELIGIONS","StablePrompt-RAE","A40","42.0","30.0","4.43","3ae696kq","mmlu","world_religionsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
